ablation,task,regime,split,seed,episodes,success,success_probability,contact_mode_f1,boundary_error,unsafe_impulse,jam_rate,slip_overshoot,intervention_cost,data_efficiency_proxy
minus_impulse_budget_guard,mobile_pushing,release_snap,combined_stress,3,84,0.4286,0.4988,0.5968,0.2633,0.1076,0.1048,0.0643,0.1959,0.5694
minus_impulse_budget_guard,mobile_pushing,release_snap,combined_stress,4,84,0.4881,0.4953,0.5777,0.2723,0.1005,0.0978,0.069,0.1959,0.5383
minus_impulse_budget_guard,mobile_pushing,release_snap,combined_stress,5,84,0.5238,0.4988,0.5824,0.2588,0.1027,0.0914,0.0675,0.1959,0.5396
minus_impulse_budget_guard,mobile_pushing,release_snap,combined_stress,6,84,0.4405,0.4977,0.5832,0.2878,0.0975,0.0908,0.0593,0.1959,0.5626
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,0,84,0.5,0.4712,0.6045,0.2819,0.1141,0.1064,0.0895,0.1982,0.5696
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,1,84,0.5476,0.4727,0.5987,0.2892,0.1103,0.1018,0.0795,0.1982,0.5599
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,2,84,0.4405,0.4704,0.5932,0.2888,0.1143,0.1117,0.0784,0.1982,0.5688
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,3,84,0.4762,0.4846,0.5909,0.2799,0.1102,0.1113,0.0819,0.1982,0.5537
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,4,84,0.4286,0.4671,0.5805,0.2827,0.1052,0.0953,0.0831,0.1982,0.559
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,5,84,0.4405,0.4635,0.5953,0.2943,0.1122,0.1122,0.084,0.1982,0.5747
minus_impulse_budget_guard,mobile_pushing,combined_contact_shock,combined_stress,6,84,0.4762,0.4831,0.5722,0.2728,0.1095,0.1048,0.0821,0.1982,0.5626
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,0,84,0.5952,0.5464,0.5324,0.2396,0.0473,0.088,0.0659,0.1856,0.5808
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,1,84,0.5952,0.5291,0.5437,0.2394,0.047,0.0865,0.0579,0.1856,0.5681
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,2,84,0.5714,0.5377,0.5387,0.2302,0.0398,0.0853,0.0685,0.1856,0.559
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,3,84,0.5357,0.5252,0.5258,0.2428,0.0433,0.0851,0.0596,0.1856,0.5572
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,4,84,0.4048,0.5358,0.5368,0.2442,0.0423,0.0855,0.049,0.1856,0.5654
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,5,84,0.5595,0.5423,0.5323,0.2301,0.0399,0.092,0.052,0.1856,0.5594
minus_stick_slip_hysteresis,peg_insertion,nominal_contact,combined_stress,6,84,0.631,0.5485,0.534,0.2553,0.0406,0.0898,0.0604,0.1856,0.5661
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,0,84,0.4286,0.4919,0.538,0.2747,0.1014,0.1093,0.0604,0.1998,0.5771
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,1,84,0.5833,0.5074,0.5413,0.2831,0.096,0.1118,0.0578,0.1998,0.5746
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,2,84,0.5238,0.5064,0.5387,0.2766,0.0961,0.1202,0.0599,0.1998,0.5644
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,3,84,0.4643,0.5012,0.5535,0.2775,0.0942,0.1057,0.0587,0.1998,0.5671
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,4,84,0.5119,0.4848,0.5528,0.2857,0.0913,0.1067,0.0683,0.1998,0.5636
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,5,84,0.5476,0.5029,0.5365,0.278,0.0886,0.1138,0.0546,0.1998,0.5646
minus_stick_slip_hysteresis,peg_insertion,impact_onset,combined_stress,6,84,0.5119,0.5058,0.5379,0.2747,0.0944,0.1059,0.0666,0.1998,0.5609
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,0,84,0.4286,0.4853,0.527,0.2814,0.068,0.1056,0.0983,0.1985,0.5573
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,1,84,0.6071,0.49,0.5368,0.3003,0.0685,0.1011,0.0987,0.1985,0.5617
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,2,84,0.619,0.5044,0.5505,0.286,0.0699,0.1033,0.0926,0.1985,0.5561
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,3,84,0.5119,0.4935,0.5586,0.2862,0.0727,0.1014,0.1005,0.1985,0.5673
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,4,84,0.4286,0.4925,0.5311,0.2875,0.0748,0.1033,0.1009,0.1985,0.5646
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,5,84,0.5238,0.4914,0.5407,0.2854,0.0675,0.1009,0.1051,0.1985,0.5559
minus_stick_slip_hysteresis,peg_insertion,stick_slip_transition,combined_stress,6,84,0.5,0.4895,0.5526,0.2939,0.0761,0.1083,0.0912,0.1985,0.5548
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,0,84,0.4405,0.5066,0.5506,0.2586,0.0643,0.0938,0.0593,0.1957,0.5571
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,1,84,0.5476,0.5096,0.5388,0.2745,0.0638,0.1073,0.062,0.1957,0.5683
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,2,84,0.5119,0.5113,0.5343,0.2742,0.0702,0.0945,0.0702,0.1957,0.5616
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,3,84,0.5357,0.5181,0.5492,0.2612,0.0717,0.094,0.0684,0.1957,0.5614
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,4,84,0.5714,0.5143,0.5371,0.2706,0.0732,0.1052,0.0712,0.1957,0.5704
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,5,84,0.5238,0.5264,0.5374,0.2587,0.0753,0.0858,0.0662,0.1957,0.5717
minus_stick_slip_hysteresis,peg_insertion,unilateral_lift_off,combined_stress,6,84,0.5119,0.5176,0.5409,0.2644,0.0722,0.0922,0.0643,0.1957,0.5683
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,0,84,0.5595,0.4709,0.5447,0.267,0.0789,0.1235,0.0717,0.2012,0.5619
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,1,84,0.4286,0.4924,0.5379,0.2739,0.0795,0.1252,0.0664,0.2012,0.5593
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,2,84,0.4762,0.4749,0.5463,0.2658,0.0803,0.1211,0.062,0.2012,0.5618
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,3,84,0.4762,0.4753,0.5319,0.2783,0.0805,0.1196,0.0711,0.2012,0.5645
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,4,84,0.5,0.4831,0.5439,0.2732,0.0842,0.1212,0.0719,0.2012,0.5598
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,5,84,0.5238,0.4808,0.5202,0.2659,0.0815,0.1265,0.0743,0.2012,0.5669
minus_stick_slip_hysteresis,peg_insertion,contact_jamming,combined_stress,6,84,0.5833,0.4664,0.543,0.2692,0.0805,0.1204,0.0698,0.2012,0.5642
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,0,84,0.5714,0.5087,0.5607,0.2833,0.0825,0.0977,0.0786,0.2008,0.5526
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,1,84,0.4881,0.4992,0.5597,0.2947,0.092,0.0977,0.0697,0.2008,0.5511
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,2,84,0.4762,0.4866,0.539,0.2824,0.0918,0.0984,0.0766,0.2008,0.5532
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,3,84,0.4286,0.4911,0.533,0.277,0.0879,0.109,0.0626,0.2008,0.5697
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,4,84,0.5714,0.4911,0.5472,0.2835,0.0919,0.1033,0.0742,0.2008,0.5661
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,5,84,0.4762,0.4772,0.5393,0.287,0.0945,0.1068,0.0737,0.2008,0.5584
minus_stick_slip_hysteresis,peg_insertion,release_snap,combined_stress,6,84,0.3452,0.4806,0.5641,0.2793,0.0855,0.1027,0.069,0.2008,0.567
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,0,84,0.4524,0.4544,0.5401,0.2984,0.0977,0.1321,0.0925,0.2031,0.5741
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,1,84,0.4286,0.4403,0.5469,0.3005,0.0892,0.132,0.0883,0.2031,0.5676
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,2,84,0.4286,0.4502,0.5443,0.2914,0.0939,0.1293,0.092,0.2031,0.5424
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,3,84,0.4762,0.4523,0.5569,0.3059,0.1023,0.1325,0.0954,0.2031,0.5652
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,4,84,0.4643,0.4569,0.5515,0.2964,0.0921,0.1288,0.0909,0.2031,0.5545
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,5,84,0.4167,0.4536,0.5166,0.2998,0.099,0.1271,0.0913,0.2031,0.5739
minus_stick_slip_hysteresis,peg_insertion,combined_contact_shock,combined_stress,6,84,0.5833,0.451,0.5435,0.3085,0.1039,0.1221,0.0952,0.2031,0.5643
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,0,84,0.5714,0.5472,0.5408,0.2488,0.04,0.0847,0.0629,0.1856,0.5591
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,1,84,0.6071,0.5587,0.5298,0.2392,0.0406,0.0864,0.054,0.1856,0.5574
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,2,84,0.4762,0.5664,0.5299,0.2337,0.0465,0.0794,0.0595,0.1856,0.5724
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,3,84,0.6071,0.546,0.5421,0.2297,0.0406,0.0789,0.0626,0.1856,0.5604
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,4,84,0.5119,0.5415,0.5549,0.236,0.0434,0.0862,0.0732,0.1856,0.559
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,5,84,0.5238,0.5505,0.5312,0.2544,0.0424,0.0775,0.06,0.1856,0.5552
minus_stick_slip_hysteresis,drawer_opening,nominal_contact,combined_stress,6,84,0.5476,0.554,0.5426,0.2355,0.0419,0.0795,0.0604,0.1856,0.5593
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,0,84,0.4881,0.5116,0.5602,0.2773,0.0848,0.1064,0.0682,0.1998,0.5568
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,1,84,0.5833,0.5179,0.5484,0.257,0.0851,0.096,0.0649,0.1998,0.5669
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,2,84,0.5595,0.5193,0.547,0.2702,0.0827,0.0941,0.0616,0.1998,0.5702
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,3,84,0.5595,0.5181,0.5497,0.2747,0.0847,0.099,0.0701,0.1998,0.5679
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,4,84,0.5952,0.5191,0.5387,0.2774,0.0823,0.1032,0.0722,0.1998,0.5665
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,5,84,0.5,0.5176,0.5553,0.2768,0.085,0.1001,0.0569,0.1998,0.5566
minus_stick_slip_hysteresis,drawer_opening,impact_onset,combined_stress,6,84,0.5,0.5137,0.5491,0.2669,0.0729,0.0979,0.0631,0.1998,0.5656
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,0,84,0.5,0.5013,0.5377,0.2835,0.0689,0.0871,0.1202,0.1985,0.5511
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,1,84,0.4762,0.5046,0.5502,0.2928,0.063,0.0955,0.1203,0.1985,0.559
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,2,84,0.5238,0.4992,0.5449,0.2865,0.0611,0.097,0.1077,0.1985,0.5534
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,3,84,0.5238,0.4994,0.5511,0.2992,0.0644,0.0918,0.1082,0.1985,0.5654
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,4,84,0.4643,0.504,0.5601,0.2966,0.0663,0.0917,0.1147,0.1985,0.5652
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,5,84,0.5476,0.5017,0.5441,0.2864,0.0605,0.097,0.1111,0.1985,0.571
minus_stick_slip_hysteresis,drawer_opening,stick_slip_transition,combined_stress,6,84,0.631,0.5095,0.5618,0.3019,0.0694,0.0912,0.118,0.1985,0.5469
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,0,84,0.5,0.5249,0.5468,0.2591,0.062,0.0937,0.0787,0.1957,0.5582
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,1,84,0.5357,0.5354,0.5395,0.2554,0.0665,0.0774,0.0813,0.1957,0.5611
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,2,84,0.5357,0.538,0.5366,0.267,0.0596,0.0829,0.081,0.1957,0.5441
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,3,84,0.5595,0.5144,0.5401,0.2632,0.0584,0.0882,0.0727,0.1957,0.5681
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,4,84,0.5714,0.5133,0.5428,0.2666,0.0563,0.0853,0.0715,0.1957,0.5478
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,5,84,0.5357,0.5267,0.5298,0.2647,0.067,0.0911,0.0743,0.1957,0.57
minus_stick_slip_hysteresis,drawer_opening,unilateral_lift_off,combined_stress,6,84,0.5476,0.502,0.5257,0.2636,0.0712,0.0858,0.0811,0.1957,0.554
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,0,84,0.4762,0.4975,0.5499,0.2683,0.0684,0.1005,0.0737,0.2012,0.5657
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,1,84,0.5119,0.5027,0.5601,0.2598,0.064,0.1087,0.0827,0.2012,0.5543
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,2,84,0.4643,0.4893,0.5242,0.2638,0.068,0.12,0.0836,0.2012,0.5701
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,3,84,0.4524,0.5027,0.5529,0.2686,0.0779,0.1187,0.0761,0.2012,0.5627
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,4,84,0.5357,0.5013,0.5491,0.2739,0.0763,0.1108,0.074,0.2012,0.5607
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,5,84,0.4643,0.4948,0.5539,0.2764,0.0693,0.1129,0.0782,0.2012,0.5567
minus_stick_slip_hysteresis,drawer_opening,contact_jamming,combined_stress,6,84,0.4762,0.4894,0.555,0.2675,0.0744,0.1103,0.0711,0.2012,0.5579
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,0,84,0.5357,0.5101,0.5523,0.2803,0.0764,0.0916,0.0765,0.2008,0.5669
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,1,84,0.5595,0.5046,0.5385,0.2819,0.0759,0.0937,0.0838,0.2008,0.5505
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,2,84,0.5,0.5108,0.5354,0.2758,0.0775,0.0996,0.0767,0.2008,0.5654
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,3,84,0.4524,0.4999,0.5556,0.2811,0.0848,0.1019,0.0822,0.2008,0.5514
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,4,84,0.4286,0.5059,0.5478,0.2764,0.0761,0.0973,0.0841,0.2008,0.5642
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,5,84,0.4405,0.5046,0.5462,0.2708,0.0856,0.1,0.0873,0.2008,0.5795
minus_stick_slip_hysteresis,drawer_opening,release_snap,combined_stress,6,84,0.4881,0.5092,0.5407,0.2778,0.0825,0.0989,0.0754,0.2008,0.5634
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,0,84,0.5119,0.4623,0.5264,0.3027,0.0899,0.1208,0.1171,0.2031,0.5687
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,1,84,0.4881,0.465,0.5386,0.3068,0.0899,0.1137,0.1158,0.2031,0.5562
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,2,84,0.4524,0.4643,0.5372,0.2902,0.0861,0.109,0.1011,0.2031,0.5735
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,3,84,0.4405,0.4677,0.5187,0.3006,0.0847,0.1126,0.1045,0.2031,0.5635
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,4,84,0.4762,0.4739,0.5481,0.2897,0.0909,0.1052,0.1127,0.2031,0.5605
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,5,84,0.5,0.4808,0.547,0.2957,0.0963,0.1127,0.1137,0.2031,0.5541
minus_stick_slip_hysteresis,drawer_opening,combined_contact_shock,combined_stress,6,84,0.4286,0.4784,0.5505,0.295,0.0903,0.1095,0.0957,0.2031,0.5549
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,0,84,0.4881,0.5192,0.5469,0.2441,0.0439,0.0811,0.0698,0.1856,0.576
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,1,84,0.6071,0.5246,0.5645,0.2429,0.0394,0.0916,0.0689,0.1856,0.5655
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,2,84,0.5952,0.5348,0.5323,0.2375,0.0409,0.0758,0.0616,0.1856,0.5719
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,3,84,0.4405,0.5252,0.5402,0.2383,0.0356,0.0858,0.0619,0.1856,0.5706
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,4,84,0.5238,0.5312,0.5552,0.2426,0.0388,0.0911,0.0677,0.1856,0.5569
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,5,84,0.5833,0.5441,0.5374,0.2352,0.037,0.0803,0.0681,0.1856,0.5724
minus_stick_slip_hysteresis,cable_routing,nominal_contact,combined_stress,6,84,0.4881,0.5353,0.5454,0.2338,0.0408,0.0799,0.0655,0.1856,0.5565
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,0,84,0.4762,0.5034,0.553,0.2587,0.0755,0.1055,0.0687,0.1998,0.5607
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,1,84,0.5119,0.512,0.549,0.2676,0.0747,0.1087,0.0566,0.1998,0.561
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,2,84,0.5,0.5086,0.5534,0.2673,0.0732,0.1056,0.0654,0.1998,0.5625
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,3,84,0.5238,0.5136,0.5671,0.2725,0.08,0.0931,0.0637,0.1998,0.5683
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,4,84,0.4762,0.5022,0.5588,0.2767,0.0739,0.1039,0.0607,0.1998,0.5741
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,5,84,0.5714,0.4988,0.5526,0.2675,0.0771,0.0995,0.0734,0.1998,0.5655
minus_stick_slip_hysteresis,cable_routing,impact_onset,combined_stress,6,84,0.4643,0.4875,0.5249,0.2641,0.0804,0.0987,0.0671,0.1998,0.5672
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,0,84,0.5119,0.4824,0.5445,0.3058,0.0704,0.1047,0.1164,0.1985,0.5607
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,1,84,0.5357,0.4869,0.5441,0.2888,0.0623,0.0966,0.127,0.1985,0.5657
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,2,84,0.4524,0.4752,0.5564,0.295,0.0678,0.0964,0.1237,0.1985,0.556
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,3,84,0.5,0.4924,0.5426,0.2971,0.0672,0.098,0.1262,0.1985,0.5622
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,4,84,0.4405,0.4753,0.539,0.2975,0.0706,0.0953,0.1268,0.1985,0.5331
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,5,84,0.4405,0.4655,0.5465,0.3002,0.0636,0.0893,0.126,0.1985,0.5578
minus_stick_slip_hysteresis,cable_routing,stick_slip_transition,combined_stress,6,84,0.4643,0.4744,0.5502,0.2833,0.0619,0.1033,0.1242,0.1985,0.564
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,0,84,0.4643,0.486,0.5344,0.2701,0.064,0.0873,0.0874,0.1957,0.5539
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,1,84,0.4524,0.4881,0.5346,0.2621,0.0652,0.0927,0.0755,0.1957,0.5603
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,2,84,0.4167,0.496,0.5488,0.2741,0.0562,0.0966,0.078,0.1957,0.5674
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,3,84,0.5595,0.4949,0.535,0.2634,0.0564,0.088,0.0698,0.1957,0.5723
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,4,84,0.5476,0.496,0.5593,0.2615,0.0625,0.094,0.0729,0.1957,0.5672
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,5,84,0.3929,0.5038,0.535,0.2612,0.0661,0.0919,0.0838,0.1957,0.5559
minus_stick_slip_hysteresis,cable_routing,unilateral_lift_off,combined_stress,6,84,0.5,0.4939,0.5499,0.266,0.0577,0.0964,0.0753,0.1957,0.5582
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,0,84,0.5119,0.4764,0.5474,0.2762,0.0771,0.1151,0.0825,0.2012,0.5664
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,1,84,0.3929,0.4809,0.5392,0.2665,0.0661,0.1119,0.082,0.2012,0.5651
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,2,84,0.5,0.4712,0.5421,0.2711,0.0706,0.1168,0.0823,0.2012,0.5683
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,3,84,0.369,0.476,0.5265,0.2681,0.0675,0.1183,0.09,0.2012,0.5513
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,4,84,0.4048,0.4866,0.554,0.2686,0.0693,0.1211,0.0891,0.2012,0.5764
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,5,84,0.4286,0.4835,0.5584,0.2764,0.0718,0.1181,0.0837,0.2012,0.5769
minus_stick_slip_hysteresis,cable_routing,contact_jamming,combined_stress,6,84,0.5476,0.4774,0.5508,0.2726,0.0722,0.1119,0.0823,0.2012,0.5637
minus_stick_slip_hysteresis,cable_routing,release_snap,combined_stress,0,84,0.4405,0.4881,0.5503,0.2759,0.0728,0.1,0.0855,0.2008,0.5633
minus_stick_slip_hysteresis,cable_routing,release_snap,combined_stress,1,84,0.5238,0.4809,0.5342,0.2806,0.0783,0.0953,0.0834,0.2008,0.5567
