ablation,task,regime,split,seed,episodes,interpretation,success,success_probability,utility,contact_mode_f1,boundary_error,complementarity_residual,impulse_violation,unsafe_impulse,jam_rate,slip_overshoot,mode_switch_latency,recovery_success,energy_spike,calibration_ece,intervention_cost,fixed_risk_coverage,regret_to_oracle
full_contact_mode_boundary_audit_v5,peg_insertion,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,7,6,all components,1.0,0.672013,1.0,0.568105,0.175631,0.041221,0.054108,0.018405,0.039552,0.02316,0.027358,0.596305,0.009906,0.027767,0.182693,0.64541,0.0
full_contact_mode_boundary_audit_v5,peg_insertion,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,8,6,all components,0.333333,0.662378,0.422063,0.570424,0.188212,0.042173,0.055785,0.019051,0.037316,0.030788,0.036343,0.586229,0.006678,0.026523,0.176576,0.644322,0.0
full_contact_mode_boundary_audit_v5,peg_insertion,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,9,6,all components,0.5,0.672766,0.587504,0.567186,0.181723,0.0455,0.058727,0.018476,0.04195,0.027641,0.027126,0.587529,0.021983,0.030594,0.189977,0.644274,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,0,6,all components,0.5,0.687336,0.581152,0.566198,0.165301,0.037271,0.033924,0.0,0.016181,0.025408,0.020703,0.581273,0.006775,0.035593,0.187057,0.649426,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,1,6,all components,0.833333,0.702914,0.917653,0.574191,0.167479,0.01861,0.032872,0.0,0.015259,0.022433,0.026389,0.599603,0.009184,0.033356,0.184092,0.650856,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,2,6,all components,0.5,0.704383,0.58538,0.567243,0.150359,0.025317,0.03297,4.4e-05,0.008785,0.018687,0.02836,0.599537,0.007152,0.025869,0.194953,0.651792,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,3,6,all components,0.333333,0.694138,0.419114,0.575135,0.154674,0.02637,0.024871,0.004304,0.011346,0.025602,0.028278,0.606272,0.009383,0.02567,0.187667,0.650748,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,4,6,all components,0.833333,0.691231,0.916712,0.568981,0.161852,0.0241,0.026469,0.0,0.01812,0.022633,0.026844,0.584584,0.005149,0.031639,0.191958,0.649652,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,5,6,all components,0.833333,0.689661,0.917661,0.575182,0.16407,0.02847,0.032924,9.7e-05,0.013726,0.018475,0.022093,0.591219,0.000523,0.029943,0.190818,0.650808,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,6,6,all components,0.833333,0.700901,0.917584,0.576823,0.156634,0.029762,0.025915,0.001104,0.017744,0.027188,0.028675,0.589652,0.001379,0.028109,0.191717,0.649464,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,7,6,all components,0.833333,0.706193,0.917632,0.572167,0.155603,0.030564,0.022602,0.0,0.016719,0.030598,0.02872,0.595127,0.00244,0.033283,0.190364,0.649788,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,8,6,all components,0.833333,0.701382,0.917144,0.564412,0.153547,0.026878,0.029962,0.0,0.009897,0.023665,0.025363,0.584514,0.016962,0.020134,0.189132,0.650388,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,9,6,all components,0.666667,0.692787,0.751691,0.567331,0.156442,0.020059,0.023599,0.0,0.015741,0.023676,0.022053,0.593471,0.011176,0.031034,0.189837,0.65034,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,0,6,all components,0.333333,0.702108,0.420069,0.576784,0.17574,0.046845,0.05095,0.010073,0.020588,0.01836,0.02177,0.585914,0.004602,0.028953,0.18528,0.648316,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,1,6,all components,0.666667,0.695289,0.75162,0.561713,0.174307,0.054921,0.047759,0.014287,0.023887,0.024893,0.0229,0.599627,0.006852,0.028541,0.186307,0.647654,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,2,6,all components,0.5,0.708969,0.586189,0.57477,0.167296,0.043696,0.048979,0.007865,0.028553,0.02476,0.029401,0.580674,0.006323,0.028608,0.185823,0.647025,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,3,6,all components,0.666667,0.691658,0.753591,0.577609,0.164444,0.045095,0.054715,0.007713,0.022474,0.029114,0.022031,0.587029,0.007895,0.028739,0.185273,0.647688,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,4,6,all components,0.666667,0.696503,0.752373,0.576339,0.176576,0.045758,0.047896,0.01225,0.030028,0.02608,0.026683,0.592769,0.0003,0.032887,0.188602,0.646839,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,5,6,all components,1.0,0.69091,1.0,0.579303,0.16477,0.054604,0.044213,0.015773,0.026598,0.023209,0.021541,0.575322,0.009327,0.024199,0.188672,0.645837,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,6,6,all components,0.5,0.690992,0.586603,0.590973,0.18193,0.045471,0.050314,0.009156,0.025821,0.027513,0.026592,0.597388,0.009359,0.031535,0.186038,0.647887,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,7,6,all components,1.0,0.686186,1.0,0.564231,0.168244,0.052075,0.049428,0.008514,0.022232,0.021975,0.030119,0.591253,0.012465,0.029914,0.179519,0.648417,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,8,6,all components,0.666667,0.696832,0.751265,0.560768,0.163516,0.046006,0.046286,0.018382,0.028679,0.022903,0.029838,0.584708,0.012999,0.027579,0.18294,0.645825,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,9,6,all components,0.5,0.695202,0.585494,0.577668,0.167992,0.043871,0.043991,0.017831,0.023132,0.027837,0.028687,0.578646,0.008526,0.034835,0.184873,0.645704,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,0,6,all components,0.666667,0.68213,0.752845,0.580506,0.172064,0.038884,0.04102,0.006382,0.022168,0.033246,0.021027,0.583712,0.005674,0.030513,0.179969,0.647389,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,1,6,all components,0.666667,0.678476,0.750689,0.572443,0.163952,0.04153,0.038474,0.010683,0.026597,0.041408,0.024582,0.577197,0.010748,0.028379,0.186149,0.645257,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,2,6,all components,0.666667,0.703023,0.750993,0.573424,0.16632,0.038154,0.038188,0.008601,0.023841,0.040184,0.028971,0.584913,0.020382,0.031434,0.183842,0.646406,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,3,6,all components,0.833333,0.678138,0.918523,0.561081,0.162444,0.033116,0.038724,0.010755,0.020182,0.034184,0.029457,0.596613,0.015073,0.030996,0.192607,0.647631,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,4,6,all components,0.666667,0.680435,0.7513,0.576411,0.168326,0.041712,0.043931,0.01117,0.026445,0.028873,0.032259,0.589024,0.003995,0.033792,0.185954,0.646912,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,5,6,all components,0.666667,0.678734,0.752024,0.575544,0.169781,0.032804,0.037435,0.01022,0.022834,0.04312,0.026112,0.594303,0.009008,0.033648,0.191415,0.646592,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,6,6,all components,0.666667,0.686342,0.752398,0.575502,0.165974,0.036072,0.036278,0.013554,0.02791,0.029507,0.02918,0.594609,0.012241,0.030998,0.185755,0.646692,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,7,6,all components,0.5,0.681073,0.583463,0.573786,0.167273,0.036041,0.049386,0.011238,0.024274,0.032996,0.030466,0.577328,0.007499,0.032955,0.189019,0.646087,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,8,6,all components,0.5,0.691929,0.586861,0.564899,0.16405,0.039127,0.038199,0.008173,0.023516,0.027182,0.022545,0.603319,0.005349,0.035762,0.183467,0.648647,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,9,6,all components,0.666667,0.693571,0.74994,0.573008,0.170378,0.043871,0.044698,0.016561,0.024381,0.033164,0.022294,0.585261,0.011666,0.026219,0.191741,0.64574,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,0,6,all components,0.833333,0.705633,0.920991,0.56795,0.183524,0.031072,0.033996,0.009231,0.015852,0.028981,0.031438,0.585749,0.004884,0.038543,0.181984,0.648057,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,1,6,all components,0.333333,0.694562,0.422127,0.573422,0.166516,0.037682,0.035457,0.005041,0.027114,0.028024,0.028316,0.5927,0.010822,0.035854,0.188273,0.648053,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,2,6,all components,0.833333,0.699053,0.921744,0.571021,0.164571,0.03415,0.042686,0.010741,0.017578,0.022944,0.025905,0.567882,0.0,0.026109,0.188919,0.647069,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,3,6,all components,0.333333,0.697461,0.421212,0.568097,0.170412,0.036233,0.039717,0.016901,0.023427,0.023113,0.027379,0.598666,0.01145,0.030624,0.185418,0.647393,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,4,6,all components,0.5,0.693749,0.589019,0.582093,0.166997,0.041436,0.050133,0.001127,0.017273,0.023893,0.030504,0.596279,0.011591,0.039448,0.18841,0.650169,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,5,6,all components,0.5,0.697052,0.588914,0.576036,0.173118,0.035022,0.039227,0.010667,0.02373,0.024442,0.027558,0.592499,0.004857,0.032596,0.182,0.647822,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,6,6,all components,0.666667,0.710893,0.754883,0.56028,0.157258,0.038632,0.045723,0.006816,0.026086,0.024657,0.02427,0.582588,0.003447,0.025734,0.187748,0.647552,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,7,6,all components,0.833333,0.692576,0.924341,0.571933,0.166915,0.034678,0.042915,0.011267,0.015674,0.021938,0.021651,0.606969,0.003691,0.025962,0.184623,0.649606,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,8,6,all components,0.666667,0.675497,0.756234,0.575702,0.168927,0.034062,0.038377,0.008911,0.024369,0.027738,0.024181,0.583691,0.0,0.023836,0.183782,0.647229,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,9,6,all components,1.0,0.6876,1.0,0.57362,0.169119,0.038212,0.046213,0.008505,0.017784,0.028939,0.025981,0.578537,0.00972,0.029582,0.184558,0.647543,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,0,6,all components,0.666667,0.674979,0.753711,0.574022,0.163264,0.03749,0.041886,0.012362,0.031069,0.023223,0.021233,0.60088,0.019331,0.030957,0.185894,0.647434,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,1,6,all components,0.5,0.683666,0.584101,0.578248,0.173836,0.038704,0.040156,0.023776,0.033386,0.025447,0.032384,0.584682,0.007879,0.026825,0.188148,0.64434,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,2,6,all components,0.833333,0.686585,0.919366,0.581716,0.167062,0.041008,0.039275,0.014776,0.035288,0.026464,0.026599,0.591349,0.009298,0.03262,0.186893,0.645819,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,3,6,all components,0.833333,0.68578,0.918298,0.586647,0.169682,0.046532,0.041147,0.01465,0.041476,0.025635,0.025252,0.588061,0.006625,0.033207,0.19228,0.645088,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,4,6,all components,0.833333,0.689855,0.917551,0.565643,0.177794,0.0422,0.039431,0.012529,0.025742,0.026089,0.018945,0.586375,0.013816,0.038504,0.188022,0.646842,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,5,6,all components,0.833333,0.683366,0.917665,0.585756,0.164391,0.044665,0.046107,0.015011,0.025299,0.036117,0.0243,0.570288,0.011186,0.033857,0.187882,0.644746,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,6,6,all components,0.5,0.684572,0.585984,0.577422,0.165587,0.034386,0.048832,0.014839,0.032913,0.031702,0.01741,0.595461,0.015253,0.026488,0.188526,0.645874,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,7,6,all components,1.0,0.688177,1.0,0.562308,0.172226,0.035665,0.047103,0.018634,0.029686,0.027648,0.023784,0.595752,0.004242,0.02818,0.187453,0.64597,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,8,6,all components,0.833333,0.683272,0.91881,0.576143,0.173941,0.037191,0.041247,0.008652,0.033343,0.028327,0.024979,0.577143,0.006735,0.028237,0.182472,0.64593,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,9,6,all components,0.666667,0.677519,0.748413,0.564936,0.18076,0.042017,0.04516,0.013327,0.041305,0.034453,0.026071,0.58252,0.011675,0.029271,0.18441,0.644265,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,0,6,all components,1.0,0.69742,1.0,0.572467,0.16281,0.045541,0.048987,0.011049,0.021338,0.026395,0.024796,0.585447,0.011349,0.034418,0.186767,0.647424,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,1,6,all components,0.833333,0.697028,0.923471,0.57345,0.176544,0.03684,0.051287,0.013018,0.02182,0.025491,0.022312,0.591482,0.011212,0.028205,0.177827,0.647515,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,2,6,all components,0.333333,0.702834,0.420775,0.563828,0.167227,0.04979,0.060859,0.012347,0.031837,0.031304,0.020233,0.599918,0.008668,0.03417,0.18863,0.646655,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,3,6,all components,0.833333,0.701059,0.921342,0.571563,0.173387,0.04013,0.0499,0.018149,0.026198,0.029039,0.024616,0.591838,0.016881,0.038415,0.182963,0.646045,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,4,6,all components,0.666667,0.691751,0.754814,0.573703,0.17514,0.042328,0.049543,0.009681,0.027025,0.032242,0.027268,0.582433,0.013309,0.035851,0.180396,0.646412,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,5,6,all components,0.666667,0.704542,0.756769,0.56707,0.163003,0.04122,0.049315,0.008178,0.025074,0.032926,0.020303,0.588932,0.01361,0.026753,0.184812,0.647168,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,6,6,all components,0.5,0.683943,0.590252,0.565192,0.164982,0.040319,0.043429,0.014559,0.022427,0.023164,0.027562,0.598581,0.016068,0.036212,0.183163,0.647835,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,7,6,all components,0.833333,0.700123,0.924151,0.571167,0.160578,0.03869,0.051765,0.013364,0.02475,0.025805,0.025171,0.591471,0.009688,0.025523,0.18238,0.647144,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,8,6,all components,0.666667,0.712524,0.757898,0.569779,0.169198,0.040086,0.052611,0.011566,0.014206,0.02288,0.028306,0.60223,0.008017,0.027121,0.185939,0.649348,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,9,6,all components,0.666667,0.704173,0.756231,0.567837,0.173272,0.04,0.042442,0.014015,0.023659,0.026939,0.022347,0.585946,0.011355,0.034276,0.178788,0.646734,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,0,6,all components,0.333333,0.681381,0.419057,0.568294,0.175518,0.042075,0.047332,0.012143,0.031869,0.029358,0.018067,0.596331,0.011942,0.032957,0.18363,0.646623,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,1,6,all components,0.5,0.678512,0.588292,0.577479,0.170644,0.035853,0.040742,0.005274,0.037687,0.034953,0.017506,0.589081,0.007517,0.022885,0.180177,0.646189,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,2,6,all components,0.666667,0.674752,0.752515,0.570005,0.177463,0.033792,0.044001,0.013499,0.030911,0.040171,0.022449,0.593064,0.008408,0.030172,0.181279,0.645454,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,3,6,all components,0.833333,0.6932,0.919505,0.565854,0.172532,0.04653,0.04042,0.013686,0.027934,0.024526,0.020206,0.590267,0.010282,0.028991,0.186105,0.646808,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,4,6,all components,0.5,0.683521,0.582901,0.557778,0.179321,0.036153,0.054454,0.01425,0.035989,0.026706,0.023002,0.591005,0.012724,0.035777,0.194079,0.645787,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,5,6,all components,0.5,0.677827,0.587831,0.578206,0.166748,0.033635,0.040687,0.015031,0.031176,0.02766,0.023372,0.587878,0.0063,0.03046,0.187686,0.645888,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,6,6,all components,0.5,0.692468,0.586654,0.570132,0.168461,0.033947,0.046754,0.018175,0.02877,0.026666,0.024638,0.599159,0.015442,0.02831,0.187383,0.646413,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,7,6,all components,1.0,0.687919,1.0,0.571315,0.165859,0.033971,0.046536,0.017439,0.035504,0.030351,0.020155,0.594434,0.00999,0.0289,0.184328,0.645272,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,8,6,all components,0.5,0.6893,0.587398,0.571794,0.174746,0.033252,0.038892,0.012924,0.032058,0.021426,0.030449,0.589959,0.007691,0.026712,0.182875,0.646739,0.0
full_contact_mode_boundary_audit_v5,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,9,6,all components,1.0,0.688507,1.0,0.583657,0.175475,0.043563,0.044915,0.010726,0.036208,0.030153,0.029984,0.583195,0.014541,0.030121,0.181203,0.64555,0.0
