method,task,regime,split,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,seen_contact_shift,10,0.383333,0.182531,0.356761,0.176631,0.285668,0.005046,0.330503,0.003572,0.123261,0.002884,0.119411,0.002544,0.074142,0.003268,0.110313,0.002357,0.087336,0.002741,0.083678,0.001984,0.282773,0.003691,0.101155,0.003417,0.083048,0.002236,0.139359,0.001762,0.393427,0.00044,0.0,0.0
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,unseen_geometry,10,0.316667,0.102726,0.272332,0.103134,0.271987,0.006441,0.352544,0.002516,0.141564,0.001649,0.141008,0.001523,0.078414,0.003479,0.129608,0.003272,0.094504,0.001928,0.091802,0.002271,0.275517,0.004309,0.111214,0.00211,0.092659,0.001981,0.141991,0.002103,0.378648,0.000487,0.0,0.0
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,unseen_friction,10,0.383333,0.146495,0.34054,0.141619,0.268333,0.005205,0.346438,0.003415,0.140408,0.00323,0.133047,0.003204,0.080736,0.002043,0.118298,0.002309,0.142442,0.000899,0.096148,0.002578,0.262599,0.004474,0.113738,0.002433,0.098174,0.002433,0.142812,0.001392,0.36842,0.000451,0.0,0.0
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,unseen_compliance,10,0.266667,0.130667,0.224991,0.121823,0.265833,0.003165,0.372383,0.003978,0.147864,0.002237,0.140041,0.001396,0.085733,0.002863,0.136227,0.002502,0.108559,0.001205,0.09761,0.001916,0.258732,0.004979,0.118095,0.002562,0.106623,0.002623,0.14722,0.0015,0.363557,0.000388,0.0,0.0
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,actuator_latency,10,0.3,0.094927,0.252965,0.088378,0.270454,0.003831,0.368339,0.002843,0.14564,0.001792,0.13925,0.002206,0.094043,0.001968,0.122,0.001983,0.107211,0.003101,0.121294,0.001633,0.260107,0.006374,0.11723,0.002081,0.107329,0.002068,0.148541,0.002339,0.363923,0.000547,0.0,0.0
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,sensor_dropout,10,0.5,0.084345,0.444558,0.084486,0.247927,0.002407,0.360398,0.002969,0.150575,0.002134,0.144599,0.001625,0.089394,0.002138,0.124547,0.001613,0.112756,0.002912,0.116205,0.003216,0.239573,0.004408,0.12195,0.001649,0.106431,0.002446,0.148079,0.001537,0.36109,0.000506,0.0,0.0
diffusion_policy_surrogate,deformable_press_fit,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,10,0.333333,0.108889,0.271514,0.100384,0.248733,0.003114,0.390533,0.003983,0.1687,0.002172,0.163182,0.003078,0.100268,0.001359,0.144017,0.002482,0.150788,0.002304,0.120137,0.001956,0.235418,0.005221,0.13153,0.001206,0.12329,0.002709,0.153213,0.001681,0.33982,0.000446,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,nominal,10,0.7,0.081485,0.714618,0.081513,0.303762,0.004367,0.230443,0.002407,0.062694,0.002632,0.037449,0.002106,0.020098,0.002914,0.038028,0.002831,0.030057,0.002879,0.03586,0.003759,0.31241,0.003392,0.033735,0.001887,0.051792,0.002344,0.128207,0.001993,0.437523,0.000593,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,seen_contact_shift,10,0.583333,0.111578,0.5896,0.111521,0.28778,0.003782,0.236787,0.00178,0.06924,0.002623,0.039059,0.002556,0.020467,0.002531,0.040277,0.002358,0.052631,0.003015,0.043727,0.002481,0.286044,0.003605,0.032251,0.001979,0.072852,0.001895,0.1363,0.001248,0.411454,0.000519,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,unseen_geometry,10,0.566667,0.139446,0.566949,0.139529,0.274873,0.006026,0.241989,0.004273,0.075337,0.001806,0.044119,0.0031,0.024273,0.002601,0.043436,0.002155,0.058949,0.001715,0.046139,0.002758,0.272779,0.003858,0.036336,0.001892,0.085448,0.002089,0.142244,0.002559,0.398066,0.000522,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,unseen_friction,10,0.616667,0.129298,0.61393,0.129252,0.274383,0.005187,0.242126,0.002058,0.077004,0.002602,0.044581,0.001394,0.022982,0.002004,0.04302,0.002287,0.087251,0.001974,0.047545,0.002691,0.263523,0.004014,0.035903,0.002521,0.090971,0.003275,0.144344,0.001784,0.389082,0.000541,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,unseen_compliance,10,0.6,0.087111,0.596165,0.087236,0.266205,0.003719,0.244383,0.003219,0.080248,0.001824,0.047045,0.002842,0.023237,0.002582,0.04698,0.001978,0.068356,0.001695,0.050186,0.001901,0.262398,0.005424,0.036112,0.00266,0.09611,0.002941,0.145003,0.001773,0.385292,0.000628,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,actuator_latency,10,0.533333,0.126985,0.529725,0.126646,0.269274,0.006445,0.245116,0.004257,0.080626,0.003577,0.0459,0.001961,0.02404,0.002003,0.043947,0.001336,0.066297,0.003004,0.049659,0.003203,0.259535,0.007268,0.039656,0.002496,0.092953,0.00217,0.146679,0.001379,0.385468,0.000403,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,sensor_dropout,10,0.55,0.129298,0.541993,0.129142,0.243685,0.0058,0.243554,0.002221,0.079963,0.002229,0.045614,0.001831,0.024024,0.002493,0.043383,0.001275,0.071311,0.003836,0.059641,0.002688,0.234715,0.004927,0.038733,0.002801,0.098056,0.003655,0.148303,0.002499,0.382036,0.000565,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,nominal_contact,heldout_mixed_non_smooth_stress,10,0.433333,0.087111,0.421648,0.086993,0.249796,0.00204,0.250318,0.002666,0.085034,0.002688,0.048386,0.002281,0.024825,0.002027,0.045985,0.002368,0.095133,0.002236,0.058542,0.001785,0.237283,0.004497,0.038661,0.002079,0.109856,0.002222,0.151828,0.001869,0.365504,0.00033,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,nominal,10,0.633333,0.117277,0.628222,0.116912,0.300295,0.006646,0.281629,0.003521,0.103543,0.003148,0.086207,0.002416,0.04765,0.002167,0.052979,0.001633,0.033099,0.00167,0.053454,0.002706,0.312383,0.005987,0.069114,0.002567,0.057554,0.002028,0.128122,0.001434,0.43165,0.000479,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,seen_contact_shift,10,0.516667,0.113683,0.496286,0.113676,0.287183,0.002335,0.301053,0.002548,0.131258,0.00241,0.110739,0.002507,0.057821,0.002027,0.057765,0.000754,0.054754,0.004181,0.062613,0.001933,0.281961,0.004981,0.080088,0.002594,0.078562,0.003068,0.138096,0.002598,0.403688,0.000622,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,unseen_geometry,10,0.45,0.085045,0.419425,0.084852,0.274691,0.00459,0.319454,0.003985,0.150933,0.001544,0.139866,0.002189,0.062068,0.00198,0.062157,0.002755,0.058694,0.00132,0.065335,0.003047,0.272695,0.004486,0.089826,0.002053,0.08853,0.001954,0.143097,0.001397,0.39054,0.000559,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,unseen_friction,10,0.5,0.108889,0.467366,0.108798,0.268955,0.003998,0.308263,0.003449,0.146862,0.002984,0.123461,0.003048,0.065636,0.001527,0.062572,0.001505,0.094088,0.001898,0.068887,0.003516,0.260278,0.005387,0.092704,0.002262,0.096544,0.002275,0.143436,0.00236,0.379987,0.000377,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,unseen_compliance,10,0.483333,0.113683,0.448354,0.113883,0.263482,0.005507,0.318556,0.003022,0.152796,0.001979,0.130125,0.002859,0.068023,0.002039,0.065263,0.001659,0.073048,0.001979,0.071533,0.002569,0.255604,0.004136,0.092916,0.001853,0.098991,0.001711,0.145085,0.002192,0.375963,0.000564,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,actuator_latency,10,0.566667,0.121254,0.530866,0.12153,0.268843,0.004367,0.324115,0.003172,0.155246,0.003354,0.127515,0.003227,0.072404,0.002315,0.066029,0.002958,0.070829,0.002368,0.080998,0.002205,0.262299,0.005401,0.094807,0.002098,0.101899,0.002197,0.146802,0.001526,0.375808,0.000534,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,sensor_dropout,10,0.55,0.109432,0.510602,0.109513,0.246312,0.005224,0.319471,0.003186,0.155617,0.002746,0.134141,0.001698,0.069309,0.00189,0.064456,0.002073,0.072773,0.002683,0.083643,0.001469,0.238018,0.003215,0.096195,0.003317,0.10445,0.002044,0.148517,0.002206,0.373217,0.000557,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,impact_onset,heldout_mixed_non_smooth_stress,10,0.4,0.155524,0.355696,0.15052,0.252426,0.003678,0.340626,0.003975,0.175856,0.0022,0.153814,0.002763,0.076498,0.002744,0.072835,0.002547,0.101009,0.003969,0.086111,0.002394,0.24009,0.003636,0.101585,0.002081,0.119428,0.001985,0.152893,0.001722,0.354766,0.000303,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,nominal,10,0.466667,0.094927,0.467852,0.094879,0.30083,0.002998,0.255408,0.003273,0.078099,0.002157,0.061549,0.002985,0.043871,0.002729,0.049801,0.001449,0.063278,0.001915,0.045952,0.003419,0.315027,0.007304,0.066228,0.003271,0.053078,0.001668,0.127668,0.00172,0.430279,0.000434,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,seen_contact_shift,10,0.683333,0.113683,0.671307,0.113951,0.283019,0.004676,0.267494,0.002314,0.095839,0.002455,0.075605,0.001416,0.051532,0.003613,0.055772,0.002843,0.089363,0.001524,0.058198,0.001569,0.288272,0.003898,0.075536,0.001872,0.07636,0.002156,0.135971,0.001816,0.40244,0.000925,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,unseen_geometry,10,0.45,0.146495,0.429607,0.146656,0.274584,0.003046,0.279819,0.004344,0.108721,0.002136,0.089302,0.001306,0.056961,0.00313,0.064365,0.003011,0.096324,0.002292,0.060495,0.00255,0.272581,0.004858,0.083011,0.001842,0.086814,0.003424,0.142807,0.002495,0.388068,0.000553,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,unseen_friction,10,0.55,0.085045,0.525254,0.085504,0.269206,0.005574,0.276307,0.002643,0.105923,0.002657,0.083489,0.003289,0.0564,0.003252,0.063608,0.002632,0.150379,0.003169,0.064202,0.002952,0.262484,0.004929,0.085798,0.001947,0.094635,0.001839,0.144173,0.001564,0.376898,0.000642,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,unseen_compliance,10,0.566667,0.099798,0.539999,0.099634,0.266804,0.003708,0.287822,0.004086,0.110689,0.001635,0.090862,0.002862,0.061257,0.002057,0.067471,0.001677,0.114952,0.002495,0.067715,0.003432,0.259668,0.002847,0.088173,0.003698,0.101163,0.002602,0.147684,0.001894,0.373648,0.000387,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,actuator_latency,10,0.45,0.098,0.424025,0.097651,0.26784,0.004456,0.287205,0.004513,0.112136,0.002407,0.089361,0.002666,0.062333,0.002103,0.063805,0.00185,0.110969,0.002141,0.074323,0.001328,0.26365,0.004898,0.087201,0.001768,0.098226,0.002874,0.145945,0.002406,0.374411,0.000439,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,sensor_dropout,10,0.583333,0.111578,0.553228,0.111502,0.244716,0.003286,0.28436,0.003805,0.11202,0.002697,0.090293,0.002166,0.061268,0.002215,0.066524,0.003033,0.113241,0.002204,0.079573,0.001971,0.235663,0.006204,0.088634,0.001742,0.100415,0.002784,0.147432,0.001827,0.370838,0.000811,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,stick_slip_transition,heldout_mixed_non_smooth_stress,10,0.5,0.14609,0.465628,0.140577,0.251708,0.004316,0.298039,0.003048,0.124462,0.002544,0.101212,0.002404,0.065998,0.001976,0.070074,0.00251,0.154036,0.002158,0.079156,0.003066,0.235467,0.003319,0.097345,0.002796,0.114545,0.002656,0.15348,0.002248,0.352098,0.00051,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,nominal,10,0.566667,0.053344,0.566889,0.053503,0.300568,0.004394,0.263506,0.002528,0.079818,0.001747,0.0774,0.003194,0.04342,0.001729,0.044564,0.002293,0.037708,0.002412,0.052213,0.001474,0.313428,0.003667,0.067464,0.00261,0.055557,0.001581,0.12923,0.002244,0.43282,0.0006,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,seen_contact_shift,10,0.583333,0.111578,0.570553,0.111385,0.283138,0.004235,0.273936,0.001734,0.096093,0.00224,0.09493,0.002691,0.049949,0.002236,0.053084,0.001556,0.062383,0.004127,0.060497,0.003241,0.285404,0.004397,0.077347,0.002199,0.077522,0.002266,0.13671,0.002415,0.404933,0.000546,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,unseen_geometry,10,0.533333,0.106689,0.512202,0.107161,0.273142,0.004475,0.286932,0.003609,0.107073,0.002387,0.110507,0.001693,0.054815,0.001901,0.058449,0.001296,0.065524,0.002409,0.065195,0.002415,0.268352,0.00431,0.086939,0.003031,0.088592,0.003225,0.142365,0.001496,0.391192,0.000264,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,unseen_friction,10,0.466667,0.081485,0.443295,0.081605,0.268839,0.003877,0.281544,0.003087,0.10632,0.001512,0.102728,0.001859,0.052744,0.002954,0.057618,0.001616,0.102799,0.002893,0.0659,0.002137,0.26469,0.005408,0.089206,0.002266,0.093931,0.002542,0.145845,0.001466,0.381984,0.000647,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,unseen_compliance,10,0.516667,0.123674,0.490954,0.123405,0.267077,0.003654,0.293219,0.003053,0.11104,0.003162,0.112355,0.002124,0.055154,0.002772,0.06045,0.002221,0.079258,0.002235,0.07253,0.002576,0.261604,0.006123,0.090118,0.00161,0.098802,0.002549,0.143981,0.002462,0.378238,0.000791,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,actuator_latency,10,0.516667,0.102726,0.490349,0.102763,0.268231,0.004516,0.293467,0.002682,0.111101,0.003617,0.107842,0.001751,0.062875,0.001437,0.056821,0.002507,0.077031,0.003014,0.081819,0.002122,0.261383,0.003154,0.091807,0.001665,0.098883,0.002586,0.145425,0.002162,0.377607,0.000422,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,sensor_dropout,10,0.533333,0.106689,0.503077,0.106658,0.243569,0.005135,0.290084,0.00262,0.109694,0.003138,0.110954,0.003054,0.060963,0.002662,0.058821,0.001769,0.083455,0.001677,0.082973,0.002432,0.235398,0.004105,0.091246,0.001999,0.100454,0.001848,0.147134,0.002275,0.374021,0.000571,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,unilateral_lift_off,heldout_mixed_non_smooth_stress,10,0.533333,0.106689,0.495622,0.106521,0.251633,0.00474,0.304736,0.003913,0.122108,0.002083,0.124265,0.002035,0.065653,0.002572,0.063883,0.002109,0.112183,0.002067,0.082185,0.002046,0.239749,0.005775,0.100862,0.004033,0.116989,0.001509,0.154348,0.001928,0.356374,0.000493,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,nominal,10,0.633333,0.126985,0.631358,0.126924,0.300705,0.006341,0.265691,0.003454,0.084093,0.002773,0.069209,0.003983,0.04698,0.002131,0.063861,0.002494,0.042771,0.002356,0.049445,0.001898,0.308485,0.00356,0.071022,0.002745,0.05735,0.002383,0.12792,0.001991,0.429654,0.000401,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,seen_contact_shift,10,0.466667,0.136002,0.451812,0.136352,0.286397,0.004266,0.278506,0.004343,0.102988,0.002499,0.089167,0.002929,0.053442,0.00226,0.072445,0.002886,0.066647,0.002222,0.056909,0.003192,0.288996,0.005688,0.084633,0.001426,0.075936,0.002285,0.136597,0.001839,0.402347,0.000636,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,unseen_geometry,10,0.583333,0.111578,0.55891,0.111574,0.274096,0.002982,0.289923,0.003617,0.11878,0.001449,0.104795,0.001204,0.060703,0.001928,0.084328,0.002848,0.068857,0.002225,0.062251,0.002553,0.270091,0.005324,0.092382,0.001302,0.088972,0.002667,0.142781,0.001707,0.387559,0.0007,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,unseen_friction,10,0.45,0.119778,0.422551,0.120043,0.271179,0.002811,0.290842,0.003006,0.11767,0.002817,0.09838,0.001908,0.064174,0.001957,0.077151,0.00199,0.110372,0.002901,0.063035,0.002483,0.268773,0.00594,0.095296,0.002248,0.09361,0.002798,0.145597,0.002711,0.377955,0.000594,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,unseen_compliance,10,0.533333,0.126985,0.504216,0.12731,0.266129,0.005425,0.297997,0.004549,0.122988,0.001606,0.10405,0.002335,0.064224,0.002104,0.085608,0.003027,0.084707,0.002505,0.061828,0.00122,0.264956,0.005977,0.09685,0.00252,0.099448,0.002915,0.1459,0.002686,0.374126,0.00055,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,actuator_latency,10,0.483333,0.157419,0.453886,0.156882,0.270087,0.004172,0.296832,0.003798,0.121698,0.002187,0.101058,0.003008,0.068159,0.003194,0.081716,0.002372,0.08509,0.002672,0.07312,0.002818,0.260706,0.005488,0.097897,0.001847,0.09845,0.003583,0.147136,0.002554,0.37364,0.000745,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,sensor_dropout,10,0.433333,0.139446,0.400096,0.139395,0.2478,0.003497,0.293584,0.002487,0.123032,0.001367,0.103295,0.002386,0.067792,0.001684,0.083535,0.002145,0.086931,0.001464,0.077694,0.002955,0.240454,0.005733,0.102453,0.002463,0.100957,0.002385,0.145636,0.002386,0.370551,0.000557,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,contact_jamming,heldout_mixed_non_smooth_stress,10,0.5,0.048697,0.45753,0.048916,0.253498,0.002982,0.310526,0.003794,0.137293,0.002773,0.118715,0.003883,0.075378,0.002924,0.093008,0.001724,0.118886,0.002482,0.078986,0.002371,0.237701,0.003841,0.107992,0.002024,0.116647,0.001583,0.151682,0.002127,0.351344,0.000602,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,nominal,10,0.55,0.146495,0.543007,0.14599,0.30183,0.006099,0.28071,0.003647,0.095576,0.001981,0.098244,0.002721,0.0516,0.002875,0.05148,0.002275,0.044395,0.001468,0.056527,0.002476,0.312911,0.003317,0.079148,0.002234,0.054855,0.001314,0.129379,0.00119,0.430335,0.000408,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,seen_contact_shift,10,0.533333,0.117277,0.510774,0.117383,0.285835,0.00331,0.298099,0.003702,0.122075,0.002171,0.127401,0.002444,0.06127,0.001803,0.056223,0.003033,0.066713,0.002273,0.063311,0.002473,0.288769,0.00384,0.096382,0.002386,0.080855,0.002293,0.137181,0.001958,0.402776,0.00021,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,unseen_geometry,10,0.466667,0.144457,0.433441,0.144888,0.274399,0.004839,0.317834,0.003088,0.140546,0.003031,0.149517,0.002586,0.068642,0.002247,0.064623,0.002309,0.074722,0.003105,0.069212,0.002393,0.276999,0.004957,0.104915,0.001463,0.09244,0.003424,0.141289,0.000966,0.388284,0.000455,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,unseen_friction,10,0.55,0.119778,0.514519,0.119684,0.266172,0.00476,0.306272,0.002494,0.135706,0.002579,0.140687,0.002475,0.069749,0.001385,0.062912,0.002949,0.112222,0.003275,0.069825,0.003813,0.263658,0.006109,0.105942,0.002355,0.094772,0.001969,0.14534,0.001525,0.378088,0.000433,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,unseen_compliance,10,0.433333,0.121254,0.395335,0.12121,0.265724,0.003553,0.316641,0.002446,0.143369,0.002148,0.148595,0.002269,0.072352,0.00306,0.068158,0.002127,0.085811,0.003478,0.073479,0.003006,0.261537,0.006119,0.113605,0.003624,0.10068,0.002641,0.14632,0.001825,0.374359,0.000551,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,actuator_latency,10,0.516667,0.171824,0.478252,0.1719,0.265822,0.005299,0.31729,0.002951,0.14137,0.002419,0.146232,0.00264,0.076512,0.001354,0.064871,0.003167,0.084061,0.002115,0.086255,0.002014,0.261563,0.007585,0.112944,0.001942,0.100513,0.002629,0.146239,0.001576,0.374205,0.00036,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,sensor_dropout,10,0.55,0.085045,0.507752,0.084534,0.241162,0.006417,0.317216,0.002225,0.141064,0.001802,0.14947,0.002724,0.073314,0.004083,0.066054,0.003315,0.08915,0.003317,0.087238,0.002827,0.239776,0.005597,0.112771,0.002964,0.103085,0.001144,0.147356,0.001806,0.371252,0.000716,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,release_snap,heldout_mixed_non_smooth_stress,10,0.35,0.09045,0.297609,0.090252,0.248606,0.005101,0.336132,0.003027,0.162344,0.002282,0.17024,0.002315,0.081335,0.002736,0.073002,0.001903,0.119747,0.002398,0.089464,0.001736,0.24044,0.005704,0.12392,0.002212,0.116658,0.002725,0.153089,0.001593,0.352546,0.000486,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,compliant_fixture_shift,nominal,10,0.6,0.121254,0.596791,0.122167,0.305074,0.004275,0.276068,0.004207,0.085512,0.002032,0.074901,0.002904,0.045042,0.002804,0.061819,0.001929,0.047772,0.002007,0.050278,0.00271,0.310081,0.005295,0.071482,0.001817,0.05739,0.003065,0.129164,0.00162,0.429845,0.00079,0.0,0.0
diffusion_policy_surrogate,legged_foot_placement,compliant_fixture_shift,seen_contact_shift,10,0.583333,0.121741,0.564867,0.12213,0.279959,0.003882,0.290954,0.001602,0.104624,0.003007,0.095916,0.002211,0.055547,0.002681,0.07712,0.002471,0.070408,0.00206,0.056213,0.002189,0.285278,0.005634,0.08687,0.0027,0.078264,0.002589,0.138317,0.001745,0.40104,0.000707,0.0,0.0
